Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
("", "203.193.121.80", 0, 0, 0, 0, 0),506
("", "203.193.115.144", 0, 0, 0, 0, 0),479
("", "150.124.156.12", 0, 0, 0, 0, 0),407
("", "131.98.137.48", 0, 0, 0, 0, 0),289
("", "202.21.42.137", 0, 0, 0, 0, 0),159
("", "202.218.95.11", 0, 0, 0, 0, 0),157
("", "133.3.252.102", 0, 0, 0, 0, 0),153
("", "203.193.125.29", 0, 0, 0, 0, 0),153
("", "203.193.121.85", 0, 0, 0, 0, 0),152
("", "203.193.122.75", 0, 0, 0, 0, 0),146
("", "202.215.83.244", 0, 0, 0, 0, 0),137
("", "202.21.42.172", 0, 0, 0, 0, 0),123
("", "131.99.80.24", 0, 0, 0, 0, 0),113
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438920, 1560502, 18209643
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3385
("", "150.124.181.229", 0, 0, 0, 0, 0),580
("", "150.124.156.14", 0, 0, 0, 0, 0),538
("", "203.193.121.80", 0, 0, 0, 0, 0),477
("", "203.193.115.144", 0, 0, 0, 0, 0),439
("", "131.98.137.48", 0, 0, 0, 0, 0),240
("", "202.7.166.224", 0, 0, 0, 0, 0),161
("", "150.124.182.98", 0, 0, 0, 0, 0),161
("", "202.218.93.50", 0, 0, 0, 0, 0),156
("", "202.21.42.54", 0, 0, 0, 0, 0),153
("", "163.19.7.47", 0, 0, 0, 0, 0),153
("", "202.21.43.4", 0, 0, 0, 0, 0),149
("", "203.193.121.131", 0, 0, 0, 0, 0),135
("", "202.215.83.244", 0, 0, 0, 0, 0),130
("", "131.99.80.24", 0, 0, 0, 0, 0),121
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438930, 1445053, 19654696
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4355
("", "150.124.181.229", 0, 0, 0, 0, 0),552
("", "203.193.121.80", 0, 0, 0, 0, 0),466
("", "203.193.115.144", 0, 0, 0, 0, 0),411
("", "131.98.137.48", 0, 0, 0, 0, 0),299
("", "133.3.126.40", 0, 0, 0, 0, 0),150
("", "131.99.80.24", 0, 0, 0, 0, 0),135
("", "163.19.21.3", 0, 0, 0, 0, 0),133
("", "202.21.45.96", 0, 0, 0, 0, 0),129
