Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
("", "203.193.121.80", 0, 0, 0, 0, 0),510
("", "203.193.115.144", 0, 0, 0, 0, 0),425
("", "131.98.137.48", 0, 0, 0, 0, 0),236
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439080, 1398958, 41027179
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4440
("", "150.124.181.229", 0, 0, 0, 0, 0),601
("", "203.193.121.80", 0, 0, 0, 0, 0),410
("", "203.193.115.144", 0, 0, 0, 0, 0),369
("", "150.124.156.14", 0, 0, 0, 0, 0),342
("", "131.98.137.48", 0, 0, 0, 0, 0),197
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439090, 1477322, 42504501
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4216
("", "150.124.181.229", 0, 0, 0, 0, 0),563
("", "203.193.121.80", 0, 0, 0, 0, 0),463
("", "203.193.115.144", 0, 0, 0, 0, 0),398
("", "150.124.156.12", 0, 0, 0, 0, 0),334
("", "131.98.137.48", 0, 0, 0, 0, 0),256
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439100, 1441116, 43945617
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4165
("", "150.124.181.229", 0, 0, 0, 0, 0),568
("", "150.124.156.14", 0, 0, 0, 0, 0),492
("", "203.193.121.80", 0, 0, 0, 0, 0),430
("", "203.193.115.144", 0, 0, 0, 0, 0),369
("", "131.98.137.48", 0, 0, 0, 0, 0),189
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439110, 1496372, 45441989
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4290
("", "150.124.181.229", 0, 0, 0, 0, 0),573
("", "203.193.121.80", 0, 0, 0, 0, 0),442
("", "203.193.115.144", 0, 0, 0, 0, 0),434
("", "131.98.137.48", 0, 0, 0, 0, 0),233
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439120, 1613517, 47055506
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4344
("", "150.124.181.229", 0, 0, 0, 0, 0),508
("", "150.124.156.14", 0, 0, 0, 0, 0),495
("", "203.193.121.80", 0, 0, 0, 0, 0),466
("", "203.193.115.144", 0, 0, 0, 0, 0),380
("", "131.98.137.48", 0, 0, 0, 0, 0),175
("", "202.215.83.244", 0, 0, 0, 0, 0),108
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439130, 1583631, 48639137
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4287
("", "150.124.181.229", 0, 0, 0, 0, 0),624
("", "203.193.121.80", 0, 0, 0, 0, 0),554
("", "203.193.115.144", 0, 0, 0, 0, 0),450
("", "131.98.137.48", 0, 0, 0, 0, 0),246
("", "150.124.156.14", 0, 0, 0, 0, 0),214
("", "202.215.83.244", 0, 0, 0, 0, 0),145
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439140, 1470871, 50110008
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4323
("", "150.124.181.229", 0, 0, 0, 0, 0),507
("", "203.193.121.80", 0, 0, 0, 0, 0),502
("", "203.193.115.144", 0, 0, 0, 0, 0),425
("", "131.98.137.48", 0, 0, 0, 0, 0),244
("", "150.124.156.14", 0, 0, 0, 0, 0),202
("", "202.215.83.244", 0, 0, 0, 0, 0),163
("", "202.215.76.58", 0, 0, 0, 0, 0),134
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439150, 1418171, 51528179
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4019
("", "203.193.121.80", 0, 0, 0, 0, 0),524
("", "150.124.181.229", 0, 0, 0, 0, 0),516
("", "203.193.115.144", 0, 0, 0, 0, 0),448
("", "150.124.156.12", 0, 0, 0, 0, 0),325
("", "131.98.137.48", 0, 0, 0, 0, 0),231
("", "150.124.156.14", 0, 0, 0, 0, 0),214
("", "202.215.83.244", 0, 0, 0, 0, 0),165
("", "202.215.76.58", 0, 0, 0, 0, 0),123
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439160, 1495153, 53023332
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3884
("", "203.193.121.80", 0, 0, 0, 0, 0),499
("", "150.124.181.229", 0, 0, 0, 0, 0),494
("", "150.124.156.14", 0, 0, 0, 0, 0),480
("", "203.193.115.144", 0, 0, 0, 0, 0),431
("", "131.98.137.48", 0, 0, 0, 0, 0),243
("", "202.215.83.244", 0, 0, 0, 0, 0),132
("", "202.215.76.58", 0, 0, 0, 0, 0),115
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439170, 1493755, 54517087
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4573
("", "150.124.181.229", 0, 0, 0, 0, 0),518
("", "203.193.121.80", 0, 0, 0, 0, 0),455
("", "203.193.115.144", 0, 0, 0, 0, 0),405
("", "131.98.137.48", 0, 0, 0, 0, 0),201
("", "202.215.83.244", 0, 0, 0, 0, 0),112
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439180, 1378406, 55895493
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4293
("", "150.124.156.14", 0, 0, 0, 0, 0),506
("", "203.193.121.80", 0, 0, 0, 0, 0),419
("", "150.124.181.229", 0, 0, 0, 0, 0),375
("", "203.193.115.144", 0, 0, 0, 0, 0),369
("", "131.98.137.48", 0, 0, 0, 0, 0),191
("", "202.215.83.244", 0, 0, 0, 0, 0),101
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439190, 1454297, 57349790
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3767
("", "203.193.121.80", 0, 0, 0, 0, 0),487
("", "150.124.181.229", 0, 0, 0, 0, 0),470
("", "203.193.115.144", 0, 0, 0, 0, 0),407
("", "131.98.137.48", 0, 0, 0, 0, 0),248
("", "31.242.205.205", 0, 0, 0, 0, 0),234
